Steps,Policy/Entropy,Environment/Episode Length,High Score,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
850000,0.0020688477,864.6666666666666,2645.0,0.39542213,3.3166667595505714,3.3166667595505714,0.013415171,0.06825551,0.00029492623,1.0
860000,0.0021088964,1574.6,2686.0,0.40131667,6.400000147521496,6.400000147521496,0.0097762905,0.06764251,0.0002948698,1.0
870000,0.0017124403,1651.0,2720.0,0.4212207,7.300000160932541,7.300000160932541,0.005475111,0.06933386,0.00029481336,1.0
880000,0.0015951085,1382.0,2760.0,0.45115745,6.525000177323818,6.525000177323818,0.009156531,0.07459311,0.0002947504,1.0
890000,0.0010994915,4578.8,2795.0,0.44031453,20.500000503659248,20.500000503659248,0.010336077,0.072674274,0.00029468752,1.0
900000,0.00085513457,2139.5,2832.0,0.4076325,9.733333622415861,9.733333622415861,0.008382609,0.068369314,0.00029463088,1.0
910000,0.00083068304,1740.0,2867.0,0.41648912,6.5000001937150955,6.5000001937150955,0.007097268,0.077077374,0.00029457346,1.0
920000,0.00075200497,2167.714285714286,2905.0,0.41643715,9.485714537756783,9.485714537756783,0.010147694,0.06445021,0.00029451074,1.0
930000,0.00076437515,2272.3333333333335,2949.0,0.40027815,9.733333595097065,9.733333595097065,0.0068997554,0.06372317,0.00029444735,1.0
940000,0.00068804796,2481.0,2987.0,0.40583754,10.566666893661022,10.566666893661022,0.007471267,0.06626953,0.00029439086,1.0
950000,0.0012042053,1449.0,3024.0,0.42174688,5.500000186264515,5.500000186264515,0.0066260314,0.062411916,0.00029433408,1.0
960000,0.0012698955,1905.5714285714287,3064.0,0.41793928,7.857143044471741,7.857143044471741,0.01028868,0.06947868,0.00029427107,1.0
970000,0.001211639,2806.6666666666665,3108.0,0.40617886,12.166666952272257,12.166666952272257,0.007026079,0.07162325,0.00029420812,1.0
980000,0.0010572356,3303.0,3147.0,0.41891837,16.700000442564487,16.700000442564487,0.00546045,0.06584728,0.00029415093,1.0
990000,0.0008786438,3734.6666666666665,3183.0,0.42603076,15.600000376502672,15.600000376502672,0.005469896,0.06791885,0.0002940942,1.0
1000000,0.0007795787,2203.6,3227.0,0.4314127,9.280000264942647,9.280000264942647,0.0101833595,0.06873248,0.000294031,1.0
1010000,0.00059567625,2563.0,3268.0,0.419513,11.23333360006412,11.23333360006412,0.006756694,0.06702594,0.0002939677,1.0
1020000,0.00065021066,1644.5,3307.0,0.40654397,6.150000125169754,6.150000125169754,0.004545214,0.070793375,0.00029391117,1.0
1030000,0.000729804,2001.0,3348.0,0.4325172,8.766666864355406,8.766666864355406,0.008269551,0.06926942,0.00029385422,1.0
1040000,0.00075991143,4524.0,3377.0,0.43859148,21.100000508129597,21.100000508129597,0.008847023,0.07455739,0.00029379126,1.0
1050000,0.0008127232,1415.0,3419.0,0.4474968,5.475000120699406,5.475000120699406,0.0078072967,0.071366504,0.00029372814,1.0
1060000,0.0008546441,1193.3333333333333,3454.0,0.458251,5.600000162919362,5.600000162919362,0.008234237,0.066152036,0.00029367162,1.0
1070000,0.00054992473,3804.0,3494.0,0.4571188,18.42500041797757,18.42500041797757,0.008029962,0.0697388,0.00029361463,1.0
1080000,0.000422871,1389.3333333333333,3532.0,0.4462827,5.383333470672369,5.383333470672369,0.009692614,0.06756438,0.000293552,1.0
1090000,0.0005076235,6723.333333333333,3570.0,0.43562916,31.133334058026474,31.133334058026474,0.008110907,0.07081424,0.00029348882,1.0
1100000,0.00056025386,1062.5,3607.0,0.4158043,4.025000104680657,4.025000104680657,0.007193923,0.0633302,0.00029342668,1.0
1110000,0.0013207475,3301.5,3643.0,0.4139002,14.900000393390656,14.900000393390656,0.0076209083,0.0656794,0.00029337007,1.0
1120000,0.0013199552,1425.0,3685.0,0.41516432,5.280000115931034,5.280000115931034,0.00867987,0.067822486,0.00029331335,1.0
1130000,0.0010629705,3681.0,3724.0,0.4011175,16.840000380575656,16.840000380575656,0.008692359,0.06717726,0.0002932506,1.0
1140000,0.0006716485,1634.25,3763.0,0.41463083,6.850000217556953,6.850000217556953,0.008100157,0.06858325,0.00029318774,1.0
1150000,0.0006400102,1703.0,3799.0,0.42709598,7.450000163167715,7.450000163167715,0.0055805845,0.07165575,0.00029313093,1.0
1160000,0.0006806355,2450.0,3840.0,0.4113725,10.460000286996365,10.460000286996365,0.011511625,0.06270136,0.00029307447,1.0
1170000,0.0004612305,1972.0,3877.0,0.41706672,9.500000156462193,9.500000156462193,0.0054046675,0.06308235,0.00029301137,1.0
1180000,0.00038431474,3222.75,3913.0,0.435376,14.650000382214785,14.650000382214785,0.00902837,0.06976788,0.00029294819,1.0
1190000,0.00040867244,2388.1428571428573,3952.0,0.41295367,10.41428596100637,10.41428596100637,0.011715127,0.066958435,0.00029288523,1.0
1200000,0.00019605467,1709.0,3990.0,0.41927245,7.133333510408799,7.133333510408799,0.012376543,0.06212543,0.00029282895,1.0
1210000,0.00018558752,1254.3333333333333,4036.0,0.4005698,4.855555668473244,4.855555668473244,0.011452662,0.0669442,0.0002927724,1.0
1220000,0.00018500854,1190.5714285714287,4069.0,0.38091975,4.92857156268188,4.92857156268188,0.01181348,0.06363094,0.00029270948,1.0
1230000,0.00019057655,998.1666666666666,4105.0,0.3904282,4.000000098099311,4.000000098099311,0.0102263,0.06667687,0.00029264623,1.0
1240000,0.00023358718,1906.25,4143.0,0.38191128,7.900000190362334,7.900000190362334,0.009177884,0.07085004,0.0002925891,1.0
1250000,0.00017091275,None,4180.0,0.4316691,None,None,0.005265695,0.06990128,0.00029253223,1.0
1260000,0.00014210839,3099.5,4217.0,0.45808604,13.250000316649675,13.250000316649675,0.0065963594,0.06895424,0.00029246855,1.0
1270000,0.00017814808,1509.0,4251.0,0.4302371,6.64000019133091,6.64000019133091,0.010171158,0.06631156,0.00029240554,1.0
1280000,0.00023729347,16320.714285714286,4284.0,0.416764,69.100001615073,69.100001615073,0.013113417,0.062462196,0.00029234882,1.0
1290000,0.00020068152,1877.2857142857142,None,0.3917945,8.428571644638266,8.428571644638266,0.01286936,0.06821999,0.00029229245,1.0
1300000,0.0002963402,3311.8571428571427,None,0.39321694,15.142857513257436,15.142857513257436,0.009032124,0.06673996,0.00029223,1.0
1310000,0.0003019034,929.5,None,0.38671577,3.750000100582838,3.750000100582838,0.014781991,0.06681533,0.00029216704,1.0
1320000,0.00016154906,1894.4,None,0.39528653,8.720000216364861,8.720000216364861,0.008382858,0.066802554,0.0002921106,1.0
1330000,0.00016651416,1805.6666666666667,None,0.39602798,7.300000167141358,7.300000167141358,0.008604011,0.06899546,0.00029205417,1.0
1340000,0.00018715892,1528.6666666666667,None,0.39777368,5.933333526055018,5.933333526055018,0.0076732365,0.07056739,0.00029199143,1.0
1350000,0.00020086268,2120.0,None,0.40621737,8.766666864355406,8.766666864355406,0.0064000166,0.064007655,0.0002919282,1.0
1360000,0.0001585072,1145.2,None,0.43604618,5.1000001519918445,5.1000001519918445,0.010158607,0.07048488,0.00029187117,1.0
1370000,0.00015682733,4042.0,None,0.46225908,18.250000439584255,18.250000439584255,0.0064654737,0.06862796,0.00029181372,1.0
1380000,0.0001434794,1005.8333333333334,None,0.4503022,4.016666777431965,4.016666777431965,0.009551827,0.06705249,0.00029174966,1.0
1390000,0.00015752694,3079.8333333333335,None,0.43181908,14.150000342478355,14.150000342478355,0.012290272,0.06998662,0.00029168715,1.0
1400000,0.00016394953,3317.0,None,0.41222528,15.460000383853913,15.460000383853913,0.009005207,0.07272434,0.00029163077,1.0
1410000,0.00015889274,1031.2857142857142,None,0.40712577,4.642857246100903,4.642857246100903,0.01373436,0.06588924,0.00029157416,1.0
1420000,0.00013488415,1591.25,None,0.41160765,7.1000001691281796,7.1000001691281796,0.0068222745,0.065486185,0.00029151147,1.0
1430000,0.00017982078,3208.0,None,0.44033813,12.60000030696392,12.60000030696392,0.0062407344,0.067262016,0.00029144867,1.0
1440000,0.00012209872,1696.6,None,0.4556718,7.6000001832842825,7.6000001832842825,0.008634539,0.06254934,0.00029138563,1.0
1450000,0.00013961551,2839.8,None,0.41742805,13.240000343322754,13.240000343322754,0.008753622,0.068888426,0.00029132908,1.0
1460000,0.00014323805,2559.0,None,0.42186397,11.000000275671482,11.000000275671482,0.006560912,0.0674945,0.00029127204,1.0
1470000,0.00014436619,2082.25,None,0.43013653,8.825000239536166,8.825000239536166,0.010548581,0.07156104,0.00029120917,1.0
1480000,5.911812e-05,1676.0,None,0.41882563,6.866666849288675,6.866666849288675,0.0132776005,0.06839092,0.00029114628,1.0
1490000,2.5106167e-05,1073.2857142857142,None,0.3893119,4.471428712563855,4.471428712563855,0.009799746,0.071966454,0.0002910896,1.0
1500000,2.4911118e-05,2713.5,None,0.406121,11.875000299885869,11.875000299885869,0.011340901,0.06302051,0.00029103312,1.0
1510000,2.9350016e-05,2067.1666666666665,None,0.3974627,8.950000201662382,8.950000201662382,0.009742275,0.06723654,0.0002909703,1.0
1520000,2.6666432e-05,1510.0,None,0.39006156,6.1500001680105925,6.1500001680105925,0.0109088095,0.06969637,0.0002909075,1.0
1530000,2.5384286e-05,1089.3333333333333,None,0.40772972,3.966666785379251,3.966666785379251,0.004948838,0.062765315,0.00029085073,1.0
1540000,2.5288711e-05,380.0,None,0.4116262,1.1000000908970833,1.1000000908970833,0.0062702834,0.06562569,0.00029079436,1.0
1550000,2.6632797e-05,2535.5,None,0.4228918,10.800000282625357,10.800000282625357,0.008864286,0.068734966,0.00029073108,1.0
1560000,2.6801465e-05,800.4,None,0.42879653,3.440000095963478,3.440000095963478,0.0085267695,0.071911916,0.0002906682,1.0
1570000,2.4008341e-05,2967.0,None,0.4430297,14.150000397115946,14.150000397115946,0.005538733,0.06507861,0.00029060556,1.0
1580000,2.6641583e-05,3253.0,None,0.44187582,14.250000348314643,14.250000348314643,0.0070967134,0.06893939,0.00029054884,1.0
1590000,2.8314304e-05,3289.0,None,0.41838783,14.360000345110894,14.360000345110894,0.011546728,0.064393595,0.0002904924,1.0
1600000,2.5243602e-05,2352.0,None,0.410804,10.550000198185444,10.550000198185444,0.006921944,0.06780755,0.0002904294,1.0
1610000,2.6951091e-05,1182.5,None,0.4089932,4.400000123307109,4.400000123307109,0.008857776,0.067057446,0.00029036636,1.0
1620000,2.4485222e-05,8478.0,None,0.43047667,38.900001011788845,38.900001011788845,0.0040995884,0.07004476,0.00029030952,1.0
1630000,2.7632317e-05,3664.5,None,0.46371594,16.800000444054604,16.800000444054604,0.008767256,0.06798564,0.00029025268,1.0
1640000,2.6238391e-05,1323.75,None,0.43577653,5.650000164285302,5.650000164285302,0.008822828,0.07287969,0.00029019004,1.0
1650000,2.5417286e-05,3285.5,None,0.42107773,14.383333697915077,14.383333697915077,0.008465475,0.067096695,0.00029012648,1.0
1660000,2.6392529e-05,1496.4,None,0.39249536,6.0200001552700995,6.0200001552700995,0.0081097875,0.06470418,0.00029007017,1.0
1670000,2.5665378e-05,529.75,None,0.39947933,1.8500000815838575,1.8500000815838575,0.008970621,0.07054656,0.00029001394,1.0
1680000,2.6367085e-05,895.25,None,0.39556342,3.100000113248825,3.100000113248825,0.008343706,0.062923685,0.0002899507,1.0
1690000,2.5605603e-05,2699.3333333333335,None,0.40213132,12.433333662648996,12.433333662648996,0.007285015,0.066162914,0.00028988734,1.0
1700000,2.21621e-05,1417.8,None,0.4104375,5.920000186562538,5.920000186562538,0.011052275,0.06620081,0.00028983018,1.0
1710000,2.7437129e-05,3471.8571428571427,None,0.39268547,15.471428976527282,15.471428976527282,0.008851266,0.06759354,0.00028977328,1.0
1720000,2.4448364e-05,2128.1428571428573,None,0.38036522,8.914285939718996,8.914285939718996,0.010918389,0.06625672,0.00028971015,1.0
1730000,2.2259837e-05,2550.0,None,0.38960004,10.533333587149778,10.533333587149778,0.009051039,0.065335296,0.00028964665,1.0
1740000,2.9258119e-05,1311.857142857143,None,0.398554,5.571428745985031,5.571428745985031,0.011486346,0.06632624,0.00028958978,1.0
1750000,2.5519459e-05,1695.25,None,0.41404295,6.500000173225999,6.500000173225999,0.007952372,0.065557815,0.00028953273,1.0
1760000,2.4132749e-05,1204.8333333333333,None,0.38125315,4.683333457758029,4.683333457758029,0.011439698,0.07077302,0.00028947028,1.0
1770000,2.305581e-05,2450.0,None,0.40997794,10.200000265613198,10.200000265613198,0.008650648,0.06557853,0.0002894075,1.0
1780000,2.0822346e-05,1439.3333333333333,None,0.41960266,6.500000146528085,6.500000146528085,0.0071443296,0.07201805,0.00028935052,1.0
1790000,2.1674774e-05,2893.0,None,0.42646205,11.70000029106935,11.70000029106935,0.0062280945,0.07375325,0.00028929353,1.0
1800000,2.6132506e-05,1586.888888888889,None,0.42278883,6.6111112634340925,6.6111112634340925,0.011374822,0.06818902,0.00028923104,1.0
1810000,2.00301e-05,1417.6666666666667,None,0.40772077,5.866666823625565,5.866666823625565,0.00707646,0.0666897,0.00028916768,1.0
1820000,1.9576079e-05,1770.5,None,0.3891572,7.533333543688059,7.533333543688059,0.00915816,0.071654,0.00028910505,1.0
1830000,2.2151577e-05,735.0,None,0.3930061,3.0333334182699523,3.0333334182699523,0.008853552,0.069888145,0.00028904912,1.0
1840000,2.7577436e-05,3005.0,None,0.37104082,12.983333617448807,12.983333617448807,0.009577319,0.0683174,0.0002889933,1.0
1850000,1.8624867e-05,3650.0,None,0.37952307,16.300000425428152,16.300000425428152,0.0052205524,0.06778823,0.00028893055,1.0
1860000,2.0786583e-05,1329.6666666666667,None,0.40390494,5.483333482096593,5.483333482096593,0.0099861445,0.069940545,0.00028886792,1.0
1870000,2.7605296e-05,2310.75,None,0.37804046,9.950000256299973,9.950000256299973,0.0071629994,0.07365943,0.00028881102,1.0
1880000,4.6693756e-05,1043.7142857142858,None,0.36994633,3.771428660622665,3.771428660622665,0.013278393,0.06769632,0.00028875415,1.0
1890000,0.0001545003,3476.25,None,0.37444386,14.450000382959843,14.450000382959843,0.00685929,0.06562005,0.00028869088,1.0
1900000,0.00013858624,1043.6,None,0.40854198,3.940000109374523,3.940000109374523,0.01373259,0.06527464,0.00028862795,1.0
1910000,0.00010495474,1282.0,None,0.40283754,5.6000001057982445,5.6000001057982445,0.007300259,0.07161826,0.0002885652,1.0
1920000,0.00675418,934.8888888888889,None,0.36467865,3.3000000971886845,3.3000000971886845,0.012432554,0.0663888,0.00028850875,1.0
1930000,0.00020662714,2460.25,None,0.37510705,10.32500023394823,10.32500023394823,0.009665406,0.06961596,0.0002884524,1.0
1940000,0.0003660132,2807.0,None,0.4171018,13.425000349059701,13.425000349059701,0.007929533,0.07288625,0.00028838974,1.0
1950000,0.0007653809,2280.0,None,0.42748204,9.34000024497509,9.34000024497509,0.011857572,0.073327795,0.0002883267,1.0
1960000,0.00086639,1822.75,None,0.4073051,8.250000210478902,8.250000210478902,0.009687242,0.07548559,0.00028827006,1.0
1970000,0.0010141656,1430.0,None,0.43727106,7.200000166893005,7.200000166893005,0.006330344,0.07083811,0.00028821337,1.0
1980000,0.0011464021,3543.3333333333335,None,0.43064085,15.600000423689684,15.600000423689684,0.0060713184,0.06770265,0.0002881503,1.0
1990000,0.0045795995,2993.25,None,0.4354905,13.725000342354178,13.725000342354178,0.008636868,0.07042639,0.00028808735,1.0
2000000,0.0039165453,2351.25,None,0.39828447,8.80000024821077,8.80000024821077,0.015013941,0.06552462,0.00028803074,1.0
2010000,8.084149e-05,1512.0,None,0.38969353,10.125000271946192,10.125000271946192,0.0057400092,0.069963336,0.00028797408,1.0
2020000,8.3354214e-05,1777.75,None,0.40903702,7.1500002052634954,7.1500002052634954,0.010378564,0.06823841,0.00028791095,1.0
2030000,9.515845e-05,1598.6,None,0.38895562,6.580000154674053,6.580000154674053,0.008555858,0.064449444,0.00028784754,1.0
2040000,9.584984e-05,1173.4,None,0.38045138,5.02000014334917,5.02000014334917,0.009665284,0.06411979,0.00028779067,1.0
2050000,9.617103e-05,2289.6,None,0.4083778,9.760000209510327,9.760000209510327,0.009004858,0.068715364,0.00028773403,1.0
2060000,9.770117e-05,1529.8333333333333,None,0.40090707,5.466666816423337,5.466666816423337,0.010694655,0.06941475,0.00028767076,1.0
2070000,9.9634235e-05,590.0,None,0.3983236,1.7600000500679016,1.7600000500679016,0.0093358485,0.06892802,0.00028760772,1.0
