Steps,Policy/Entropy,Environment/Episode Length,High Score,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
340000,0.01928531,None,382.0,0.55021185,None,None,0.014169501,0.070349894,0.00029799115,1.0
350000,0.01654265,9209.727272727272,409.0,0.5299563,50.072727610441774,50.072727610441774,0.0126008615,0.06691789,0.00029793376,1.0
360000,0.0012339234,248.0,436.0,0.34316438,0.0,0.0,0.0056666653,0.06426713,0.00029787052,1.0
370000,0.001295025,None,451.0,0.18865915,None,None,0.00220722,0.06296334,0.00029780978,1.0
380000,0.0010347305,16171.0,454.0,0.11256861,100.70000072568655,100.70000072568655,0.0012086494,0.06536263,0.00029774915,1.0
390000,0.0014128052,None,None,0.07085107,None,None,0.0006141261,0.06375915,0.0002976887,1.0
400000,0.0012260232,None,None,0.04642978,None,None,0.00061545416,0.0662633,0.000297628,1.0
410000,0.0010710144,1893.0,None,0.03159853,5.600000038743019,5.600000038743019,0.0015324671,0.06564553,0.00029756795,1.0
420000,0.0018472548,None,None,0.022384843,None,None,0.00068601436,0.062309694,0.00029750742,1.0
430000,0.00085303135,None,None,0.025832817,None,None,0.00096140866,0.06737748,0.0002974468,1.0
440000,0.002082202,None,None,0.031578567,None,None,0.0010263447,0.064412996,0.00029739304,1.0
450000,0.0016196239,1166.0,None,0.024309099,3.4000000208616257,3.4000000208616257,0.0017364789,0.0705073,0.00029733253,1.0
460000,0.0007576239,None,None,0.024747299,None,None,0.0012239774,0.06748699,0.00029727168,1.0
470000,0.0012770962,1504.0,None,0.037575066,8.700000017881393,8.700000017881393,0.0022915837,0.06323302,0.00029721038,1.0
480000,0.0014724988,None,None,0.030464977,None,None,0.00044246204,0.06764464,0.00029714959,1.0
490000,0.0013676272,None,None,0.023057668,None,None,0.0010178406,0.067693844,0.00029708917,1.0
