Steps,Policy/Entropy,Environment/Episode Length,High Score,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
2570000,0.009582865,None,6765.0,0.7065893,None,None,0.018361991,0.069685,0.00028460816,1.0
2580000,0.008580613,None,6793.0,0.71340394,None,None,0.018079596,0.067315035,0.0002845509,1.0
2590000,0.007946535,None,6818.0,0.7253282,None,None,0.019941632,0.07153617,0.00028449384,1.0
2600000,0.007735714,None,6852.0,0.73888546,None,None,0.020714005,0.07328382,0.00028442979,1.0
2610000,0.008885509,None,6883.0,0.72004074,None,None,0.019799942,0.0683943,0.00028436593,1.0
2620000,0.0067806505,None,6907.0,0.7091805,None,None,0.018519074,0.06752336,0.00028430863,1.0
2630000,0.0088785235,None,6939.0,0.6984299,None,None,0.019663204,0.0655527,0.00028425152,1.0
2640000,0.008362086,None,6965.0,0.7183556,None,None,0.021362241,0.068090744,0.00028418784,1.0
2650000,0.007819669,None,6989.0,0.7098094,None,None,0.015701381,0.070117936,0.00028413045,1.0
2660000,0.0068417503,18087.5,7015.0,0.67448515,125.45000154525042,125.45000154525042,0.023520548,0.068210736,0.00028407315,1.0
2670000,0.014921432,None,7047.0,0.6782074,None,None,0.017813424,0.06633554,0.00028400944,1.0
2680000,0.015381496,None,7071.0,0.6596063,None,None,0.01950375,0.067253865,0.0002839516,1.0
2690000,0.013855314,None,7100.0,0.7167709,None,None,0.02176531,0.06971522,0.00028389436,1.0
2700000,0.010301876,None,7129.0,0.7479563,None,None,0.018420583,0.0733109,0.0002838303,1.0
2710000,0.0065303757,None,7155.0,0.7273553,None,None,0.01753086,0.06458865,0.00028376648,1.0
2720000,0.009084023,None,7183.0,0.7080776,None,None,0.01861466,0.06593296,0.00028370917,1.0
2730000,0.008913153,None,7211.0,0.70716876,None,None,0.019585624,0.061114945,0.00028365123,1.0
2740000,0.007977294,None,7243.0,0.720723,None,None,0.016107341,0.067904316,0.00028358755,1.0
2750000,0.008825774,None,7272.0,0.68330765,None,None,0.013665547,0.062018164,0.0002835305,1.0
2760000,0.008395414,None,7304.0,0.7039903,None,None,0.021761913,0.067203835,0.0002834735,1.0
2770000,0.0070937327,None,7333.0,0.724755,None,None,0.019704238,0.065017715,0.00028340978,1.0
2780000,0.009587257,None,7364.0,0.7141675,None,None,0.016836844,0.06838924,0.0002833464,1.0
2790000,0.009056362,None,7395.0,0.69154906,None,None,0.017232148,0.06896722,0.00028328938,1.0
2800000,0.007611651,None,7418.0,0.67401963,None,None,0.01826811,0.07177065,0.00028323225,1.0
2810000,0.010285276,None,7441.0,0.66948944,None,None,0.016272673,0.06712948,0.0002831686,1.0
2820000,0.00674325,None,7468.0,0.70967984,None,None,0.018390842,0.07695967,0.00028311092,1.0
2830000,0.007353586,None,7498.0,0.7397958,None,None,0.021094557,0.069686666,0.00028305367,1.0
2840000,0.010685078,None,7521.0,0.7233226,None,None,0.016488992,0.07256716,0.00028298917,1.0
2850000,0.007135096,None,7546.0,0.6878955,None,None,0.016381327,0.06655191,0.0002829311,1.0
2860000,0.007791739,None,7575.0,0.7008173,None,None,0.017982373,0.06846602,0.00028287285,1.0
2870000,0.0070127295,None,7607.0,0.7237869,None,None,0.020506654,0.066114455,0.0002828085,1.0
2880000,0.00892082,None,7635.0,0.72425723,None,None,0.019674892,0.068180464,0.000282751,1.0
2890000,0.009039355,None,7661.0,0.73655444,None,None,0.020271406,0.06864297,0.0002826937,1.0
2900000,0.008627545,None,7692.0,0.7458784,None,None,0.019248292,0.06678856,0.00028263006,1.0
2910000,0.009105788,None,7722.0,0.7259706,None,None,0.016403154,0.06903605,0.0002825665,1.0
2920000,0.0078378515,None,7753.0,0.7169276,None,None,0.017054765,0.072039254,0.00028250949,1.0
2930000,0.006929486,None,7782.0,0.7149862,None,None,0.017542545,0.07028291,0.00028245192,1.0
2940000,0.008720762,None,7813.0,0.69157183,None,None,0.016411375,0.07080131,0.00028238742,1.0
2950000,0.007897151,None,7836.0,0.71186435,None,None,0.017126327,0.071181946,0.00028232986,1.0
2960000,0.00872493,None,7866.0,0.7153326,None,None,0.022841545,0.070586786,0.00028227168,1.0
2970000,0.007047388,None,7895.0,0.73271334,None,None,0.020419078,0.06908728,0.00028220742,1.0
2980000,0.009339523,None,7921.0,0.72889173,None,None,0.015385041,0.071726404,0.00028214796,1.0
2990000,0.009394752,None,7951.0,0.69714516,None,None,0.018214352,0.069351874,0.0002820904,1.0
3000000,0.007634932,None,7981.0,0.68653506,None,None,0.017298784,0.068316616,0.0002820259,1.0
3010000,0.00809065,None,8009.0,0.69456786,None,None,0.020019665,0.065273166,0.00028196842,1.0
3020000,0.008564978,None,8037.0,0.72909206,None,None,0.02036811,0.06683391,0.0002819114,1.0
3030000,0.009701895,None,8064.0,0.7352506,None,None,0.017011609,0.06768803,0.00028184734,1.0
3040000,0.0079790065,None,8094.0,0.72768474,None,None,0.020616045,0.07474269,0.00028178966,1.0
3050000,0.008220163,None,8119.0,0.71313,None,None,0.015862826,0.070947334,0.0002817322,1.0
3060000,0.0062913494,None,8140.0,0.7263837,None,None,0.018961018,0.06897553,0.0002816684,1.0
3070000,0.01018019,None,8168.0,0.6641847,None,None,0.016285384,0.074558616,0.0002816109,1.0
3080000,0.009831159,None,8203.0,0.6634052,None,None,0.018136362,0.0676979,0.00028155366,1.0
3090000,0.008406481,None,8229.0,0.7028586,None,None,0.015749568,0.06870014,0.00028149015,1.0
3100000,0.008147775,None,8262.0,0.6978658,None,None,0.017690359,0.07010081,0.0002814265,1.0
3110000,0.006287285,None,8286.0,0.71272665,None,None,0.019559227,0.06546897,0.00028136937,1.0
3120000,0.010067766,None,8316.0,0.72826374,None,None,0.021856118,0.06520562,0.00028131198,1.0
3130000,0.007973401,None,8348.0,0.74014026,None,None,0.02092569,0.06405805,0.00028124845,1.0
3140000,0.0075179385,None,8381.0,0.7195006,None,None,0.019428585,0.07608924,0.00028119102,1.0
3150000,0.008311442,None,8403.0,0.7018182,None,None,0.017932726,0.071462296,0.00028113378,1.0
3160000,0.0082682045,None,8429.0,0.70033,None,None,0.018930666,0.065552935,0.00028107045,1.0
3170000,0.007564906,None,8463.0,0.6828965,None,None,0.01849316,0.068306714,0.0002810069,1.0
3180000,0.0073325443,None,8494.0,0.7036491,None,None,0.022012532,0.07313904,0.00028094946,1.0
3190000,0.009231017,None,8524.0,0.6908494,None,None,0.016918056,0.07549034,0.00028089204,1.0
3200000,0.008052353,None,8550.0,0.7162498,None,None,0.02167279,0.06929964,0.00028082836,1.0
3210000,0.009457781,None,8586.0,0.7313455,None,None,0.018539447,0.0734978,0.0002807702,1.0
3220000,0.009246952,None,8611.0,0.7458867,None,None,0.02238888,0.06635558,0.00028071264,1.0
3230000,0.010091034,255614.0,8612.0,0.7212083,1816.500021547079,1816.500021547079,0.020519448,0.06810471,0.00028064902,1.0
3240000,0.007586285,None,None,0.71991557,None,None,0.01783809,0.065868534,0.00028059148,1.0
3250000,0.012944991,None,None,0.71587855,None,None,0.022065792,0.06887457,0.00028053438,1.0
3260000,0.010778598,None,None,0.6944226,None,None,0.016684467,0.06406809,0.000280471,1.0
3270000,0.0088237105,None,None,0.69189864,None,None,0.01778254,0.065742746,0.00028040766,1.0
3280000,0.009173894,None,None,0.6791175,None,None,0.01740844,0.07274758,0.00028035024,1.0
3290000,0.007539136,None,None,0.6759942,None,None,0.017228974,0.06115222,0.0002802929,1.0
3300000,0.008521859,None,None,0.69967395,None,None,0.01961692,0.065681905,0.00028022839,1.0
3310000,0.008764662,None,None,0.7278601,None,None,0.020676307,0.0679198,0.00028016977,1.0
3320000,0.009220717,None,None,0.70559263,None,None,0.017215248,0.071980715,0.00028011145,1.0
3330000,0.007853126,None,None,0.69639194,None,None,0.019845374,0.068397,0.0002800467,1.0
3340000,0.009778617,None,None,0.71175015,None,None,0.016748289,0.07227315,0.00027998927,1.0
3350000,0.008935424,None,None,0.69153816,None,None,0.016708374,0.064022355,0.00027993182,1.0
3360000,0.007710839,None,None,0.6802593,None,None,0.017920416,0.070484065,0.00027986814,1.0
3370000,0.008595906,None,None,0.68780774,None,None,0.01900552,0.067449674,0.00027981072,1.0
3380000,0.008191688,None,None,0.68506145,None,None,0.01698194,0.06695188,0.00027975286,1.0
3390000,0.008624533,None,None,0.7004796,None,None,0.01603226,0.07132486,0.0002796889,1.0
3400000,0.008102512,None,None,0.70695466,None,None,0.020649508,0.06842136,0.00027963158,1.0
3410000,0.008633102,None,None,0.70984745,None,None,0.021800647,0.06931066,0.00027957436,1.0
3420000,0.00889431,None,None,0.70182294,None,None,0.018298361,0.06170548,0.00027951092,1.0
3430000,0.009085235,None,None,0.70762223,None,None,0.017207649,0.07184339,0.00027944727,1.0
3440000,0.009394874,None,None,0.7034299,None,None,0.018407421,0.07072438,0.00027938987,1.0
3450000,0.007578292,None,None,0.763366,None,None,0.022552045,0.07123699,0.00027933277,1.0
3460000,0.0077009425,None,None,0.7358446,None,None,0.018208692,0.070653856,0.00027926877,1.0
3470000,0.008298749,None,None,0.7138937,None,None,0.017853409,0.06965998,0.0002792113,1.0
3480000,0.009103398,None,None,0.70347005,None,None,0.016675439,0.07313027,0.00027915376,1.0
3490000,0.007606432,None,None,0.67406315,None,None,0.013719338,0.06966991,0.00027908976,1.0
3500000,0.009289776,None,None,0.67528313,None,None,0.018620744,0.07294165,0.00027903143,1.0
3510000,0.008107148,119038.0,None,0.70356137,808.9000099375844,808.9000099375844,0.019287163,0.06513882,0.00027897343,1.0
3520000,0.01010614,None,None,0.67603314,None,None,0.019404082,0.07105321,0.0002789099,1.0
3530000,0.013489334,None,None,0.6832556,None,None,0.01946091,0.06934245,0.0002788461,1.0
3540000,0.008432082,None,None,0.69616073,None,None,0.018856253,0.06756191,0.00027878795,1.0
3550000,0.0072084996,None,None,0.69664,None,None,0.0167471,0.071327165,0.00027873035,1.0
3560000,0.00986637,None,None,0.67985964,None,None,0.017005807,0.06648033,0.00027866676,1.0
3570000,0.012713335,None,None,0.6805994,None,None,0.015552854,0.07097544,0.00027860957,1.0
3580000,0.009916026,None,None,0.6927625,None,None,0.018339634,0.066714145,0.00027855224,1.0
3590000,0.00804985,None,None,0.6914615,None,None,0.017439937,0.07227939,0.0002784885,1.0
3600000,0.007488,None,None,0.67811,None,None,0.019207856,0.067714795,0.0002784311,1.0
3610000,0.006569156,None,8626.0,0.6923508,None,None,0.01912791,0.06899522,0.00027837366,1.0
3620000,0.008440665,None,8652.0,0.7139836,None,None,0.021537336,0.073844194,0.00027830986,1.0
3630000,0.0067362175,None,8677.0,0.69576293,None,None,0.014095183,0.06877112,0.0002782515,1.0
3640000,0.00815695,None,8705.0,0.6991784,None,None,0.018968882,0.066688634,0.0002781939,1.0
3650000,0.007335629,None,8739.0,0.70103556,None,None,0.018166557,0.06600062,0.00027813046,1.0
3660000,0.007941808,None,8772.0,0.71896803,None,None,0.018237224,0.067441,0.0002780664,1.0
3670000,0.007812171,None,8804.0,0.72443444,None,None,0.021458259,0.07245009,0.0002780087,1.0
3680000,0.007538459,None,8829.0,0.70396066,None,None,0.015457371,0.06955515,0.00027795145,1.0
3690000,0.008462066,None,8860.0,0.7183327,None,None,0.018050566,0.06555643,0.00027788724,1.0
3700000,0.009702829,None,8886.0,0.7075437,None,None,0.017722882,0.06302426,0.00027783005,1.0
3710000,0.007378357,None,8914.0,0.7044107,None,None,0.016537191,0.07048881,0.00027777266,1.0
3720000,0.007949805,None,8937.0,0.70583963,None,None,0.018760992,0.070371,0.00027770892,1.0
3730000,0.008354347,None,8967.0,0.7241563,None,None,0.02162121,0.07433728,0.0002776518,1.0
3740000,0.008192522,None,8989.0,0.7247049,None,None,0.020679854,0.07095582,0.00027759426,1.0
3750000,0.006785551,None,9016.0,0.7497707,None,None,0.021046551,0.066744186,0.00027753002,1.0
3760000,0.008286781,None,9042.0,0.7255585,None,None,0.016506623,0.070405886,0.00027746655,1.0
3770000,0.008020532,None,9065.0,0.67293876,None,None,0.015786588,0.07011267,0.0002774092,1.0
3780000,0.007674971,None,9099.0,0.6914282,None,None,0.023117062,0.06581964,0.00027735217,1.0
3790000,0.00708147,None,9131.0,0.7510619,None,None,0.023385402,0.071272664,0.0002772888,1.0
3800000,0.008443729,None,9160.0,0.7552917,None,None,0.018459136,0.06901227,0.00027722545,1.0
3810000,0.0058803568,None,9183.0,0.757541,None,None,0.020891542,0.06913325,0.00027716774,1.0
3820000,0.008679415,None,9208.0,0.73520726,None,None,0.017662005,0.07082659,0.00027711032,1.0
3830000,0.008074756,None,9235.0,0.75494426,None,None,0.020608218,0.07314142,0.0002770469,1.0
3840000,0.007820955,None,9261.0,0.72585046,None,None,0.016751794,0.068476476,0.00027698986,1.0
3850000,0.0062604235,None,9291.0,0.71050674,None,None,0.017408932,0.0677317,0.00027693246,1.0
3860000,0.007823335,None,9317.0,0.69856495,None,None,0.01987106,0.07241182,0.0002768691,1.0
3870000,0.008429151,None,9346.0,0.71941257,None,None,0.02040287,0.065061435,0.00027681177,1.0
3880000,0.0063715694,275200.0,9365.0,0.7117518,1987.0000235810876,1987.0000235810876,0.018853853,0.066870004,0.00027675435,1.0
3890000,0.007992528,None,None,0.7298476,None,None,0.020894798,0.065379955,0.00027669052,1.0
3900000,0.0076939054,None,None,0.70085204,None,None,0.018365897,0.06710689,0.000276627,1.0
3910000,0.0069486834,None,None,0.6987292,None,None,0.020479294,0.072498634,0.0002765694,1.0
3920000,0.007918806,None,None,0.7034633,None,None,0.0178245,0.061055772,0.0002765123,1.0
3930000,0.007896483,None,None,0.66437846,None,None,0.015310416,0.067655906,0.0002764486,1.0
3940000,0.00823798,None,None,0.66749924,None,None,0.016362835,0.06852378,0.00027639157,1.0
3950000,0.0073563186,None,None,0.6649568,None,None,0.01831021,0.06721521,0.00027633412,1.0
3960000,0.0068562315,None,None,0.6882135,None,None,0.01684693,0.06886603,0.00027626968,1.0
3970000,0.005904556,None,None,0.68638366,None,None,0.01614624,0.06896077,0.00027620592,1.0
3980000,0.0076589417,None,None,0.68450963,None,None,0.015930353,0.072357304,0.00027614893,1.0
3990000,0.007391419,None,None,0.7194369,None,None,0.021666985,0.070637494,0.00027609157,1.0
4000000,0.0075812205,None,None,0.70725685,None,None,0.016680827,0.07353003,0.00027602803,1.0
4010000,0.0073518436,None,None,0.6965224,None,None,0.01810314,0.06722271,0.00027597017,1.0
4020000,0.0060945204,None,None,0.7358956,None,None,0.024529817,0.06464265,0.00027591232,1.0
4030000,0.007894352,None,None,0.75609034,None,None,0.020530183,0.07400753,0.0002758488,1.0
4040000,0.0078744255,None,None,0.75012994,None,None,0.01959967,0.06290192,0.00027579168,1.0
4050000,0.007662508,None,None,0.7100319,None,None,0.015746165,0.067736425,0.00027573295,1.0
4060000,0.0064874706,None,None,0.7127953,None,None,0.018469106,0.06563718,0.0002756691,1.0
4070000,0.0071210023,None,None,0.73565197,None,None,0.018389571,0.07069578,0.00027561196,1.0
4080000,0.006263895,None,9366.0,0.7108176,None,None,0.01871487,0.07274947,0.00027555428,1.0
4090000,0.00782148,165581.0,9395.0,0.7154568,1180.6000143513083,1180.6000143513083,0.022192776,0.06533446,0.00027549028,1.0
4100000,0.009248812,None,9418.0,0.6953884,None,None,0.016000565,0.06621174,0.00027542678,1.0
4110000,0.008735565,None,9446.0,0.7367934,None,None,0.019621972,0.071387745,0.0002753694,1.0
4120000,0.007648936,None,9474.0,0.7157208,None,None,0.016590122,0.06533851,0.00027531173,1.0
4130000,0.0063804276,None,9504.0,0.696436,None,None,0.016522387,0.06659977,0.0002752479,1.0
4140000,0.0078094136,None,9534.0,0.69445807,None,None,0.016778965,0.0683369,0.00027518976,1.0
4150000,0.0077482658,None,9561.0,0.7117788,None,None,0.022000208,0.06994623,0.00027513257,1.0
4160000,0.008720983,None,9589.0,0.7348085,None,None,0.020646906,0.06717432,0.00027506804,1.0
4170000,0.008812939,None,9618.0,0.7338926,None,None,0.020052763,0.06071106,0.00027500957,1.0
4180000,0.0065152575,None,9648.0,0.741944,None,None,0.01973709,0.068440996,0.00027495233,1.0
4190000,0.008819583,None,9681.0,0.69520235,None,None,0.01699442,0.06843409,0.0002748887,1.0
4200000,0.0073295147,None,9709.0,0.7025143,None,None,0.021738784,0.073578045,0.0002748317,1.0
4210000,0.008040682,None,9733.0,0.7273131,None,None,0.02101772,0.069553606,0.00027477468,1.0
4220000,0.00865822,None,9758.0,0.74539053,None,None,0.016939325,0.064244404,0.0002747113,1.0
4230000,0.0066671846,None,9787.0,0.7216557,None,None,0.020305831,0.06535767,0.00027464694,1.0
4240000,0.007797001,None,9813.0,0.7191757,None,None,0.017435951,0.06593193,0.00027458978,1.0
4250000,0.008345287,None,9841.0,0.73069674,None,None,0.0209347,0.064921774,0.00027453245,1.0
4260000,0.0069159777,None,9865.0,0.71178967,None,None,0.017948316,0.067279816,0.00027446772,1.0
4270000,0.0068656034,None,9893.0,0.72921574,None,None,0.01793817,0.06297852,0.0002744099,1.0
4280000,0.0068411734,None,9926.0,0.7704227,None,None,0.022682663,0.067073785,0.00027435267,1.0
4290000,0.0073681427,None,9951.0,0.7823554,None,None,0.019840334,0.073580936,0.00027428797,1.0
4300000,0.0077287806,34701.0,9979.0,0.74585134,264.10000290721655,264.10000290721655,0.020956766,0.07250592,0.00027423058,1.0
4310000,0.007390072,None,10008.0,0.7046345,None,None,0.017324205,0.06845833,0.00027417313,1.0
4320000,0.006806901,None,10033.0,0.7135984,None,None,0.018278446,0.06760042,0.00027410843,1.0
4330000,0.006564228,None,10064.0,0.7557192,None,None,0.023301804,0.06623205,0.00027405104,1.0
4340000,0.0068722023,None,10091.0,0.7328221,None,None,0.017669152,0.069367744,0.00027399394,1.0
4350000,0.006690923,None,10120.0,0.71909183,None,None,0.018349623,0.07019271,0.00027393058,1.0
4360000,0.0063047414,None,10145.0,0.715387,None,None,0.01539434,0.071419165,0.0002738672,1.0
4370000,0.0067142933,None,10179.0,0.6869405,None,None,0.017305318,0.07050097,0.00027381018,1.0
4380000,0.0066777198,None,10204.0,0.6934629,None,None,0.017355526,0.07237895,0.00027375313,1.0
4390000,0.0075018844,None,10231.0,0.695408,None,None,0.01914102,0.07012832,0.00027368957,1.0
4400000,0.0060756262,None,10265.0,0.6992053,None,None,0.018841675,0.067116246,0.00027362577,1.0
4410000,0.007231263,None,10298.0,0.70581967,None,None,0.019276341,0.062270924,0.00027356864,1.0
4420000,0.006658042,None,10330.0,0.72902095,None,None,0.020669129,0.07360257,0.00027351154,1.0
4430000,0.0072952337,None,10364.0,0.76475435,None,None,0.023272812,0.0670357,0.00027344786,1.0
4440000,0.0068782484,None,10397.0,0.7586088,None,None,0.018992277,0.06614157,0.00027339015,1.0
4450000,0.006844244,None,10424.0,0.7128002,None,None,0.0139961,0.062187772,0.00027333267,1.0
4460000,0.0059660594,307537.0,10445.0,0.67685103,2205.700026899576,2205.700026899576,0.018368568,0.06930982,0.00027326844,1.0
4470000,0.008558161,None,None,0.62362224,None,None,0.013556343,0.06978465,0.00027321084,1.0
4480000,0.0065845964,None,None,0.6784721,None,None,0.019001348,0.06823392,0.0002731534,1.0
4490000,0.006475562,None,None,0.6885955,None,None,0.016074192,0.0738446,0.00027308956,1.0
4500000,0.0062003206,None,None,0.67590284,None,None,0.016783493,0.06708589,0.00027302615,1.0
4510000,0.006246528,None,None,0.7130315,None,None,0.023759019,0.07067713,0.0002729691,1.0
4520000,0.006174689,None,None,0.7463826,None,None,0.020210342,0.07420168,0.00027291194,1.0
4530000,0.006009045,None,None,0.7355292,None,None,0.018203286,0.066685334,0.00027284835,1.0
4540000,0.007902632,None,None,0.7232036,None,None,0.017951727,0.063519835,0.00027279073,1.0
4550000,0.0060767587,None,None,0.7337216,None,None,0.022586694,0.07144724,0.00027273275,1.0
4560000,0.0072527803,169702.0,None,0.71767545,1209.9000148773193,1209.9000148773193,0.020024896,0.06466682,0.00027266916,1.0
4570000,0.0071052248,None,None,0.69508874,None,None,0.017828308,0.06601917,0.0002726058,1.0
4580000,0.007941774,None,None,0.7120269,None,None,0.018534489,0.06706116,0.0002725488,1.0
4590000,0.010282499,None,None,0.6769847,None,None,0.013779369,0.07053869,0.0002724914,1.0
4600000,0.007501739,None,None,0.68708557,None,None,0.017378714,0.068422735,0.00027242728,1.0
4610000,0.00645024,None,None,0.66969365,None,None,0.016609011,0.06691483,0.00027236942,1.0
4620000,0.004858488,None,None,0.6868004,None,None,0.020057276,0.06526475,0.00027231206,1.0
4630000,0.005827965,None,None,0.6947717,None,None,0.016521517,0.06839301,0.00027224814,1.0
4640000,0.0059204972,None,None,0.6778466,None,None,0.017220614,0.065329716,0.0002721909,1.0
4650000,0.0074237618,None,None,0.6722674,None,None,0.017329115,0.07089171,0.00027213356,1.0
4660000,0.006950578,None,None,0.7023001,None,None,0.018708054,0.06276719,0.00027206974,1.0
4670000,0.0060010306,None,None,0.70007783,None,None,0.018909335,0.07295029,0.00027201205,1.0
4680000,0.0053746426,None,None,0.70373386,None,None,0.018988406,0.06773093,0.00027195452,1.0
4690000,0.0044603418,None,None,0.7234836,None,None,0.018086735,0.06808177,0.00027189087,1.0
4700000,0.007018997,None,None,0.7115984,None,None,0.019297088,0.07164925,0.00027182658,1.0
4710000,0.007208767,None,10471.0,0.7053156,None,None,0.019000415,0.07178672,0.00027176907,1.0
4720000,0.0047160024,None,10501.0,0.7234769,None,None,0.019035662,0.06836365,0.00027171147,1.0
4730000,0.0065060467,None,10527.0,0.7073181,None,None,0.017816553,0.06475598,0.00027164756,1.0
4740000,0.0057482934,None,10553.0,0.68910784,None,None,0.015447007,0.068055026,0.00027158955,1.0
4750000,0.0067144316,None,10583.0,0.69272053,None,None,0.021024056,0.06550157,0.00027153236,1.0
4760000,0.006424866,None,10615.0,0.7235994,None,None,0.020719554,0.06979708,0.00027146877,1.0
4770000,0.0066135167,None,10646.0,0.72631806,None,None,0.016593264,0.06528802,0.00027141138,1.0
4780000,0.0055538146,None,10674.0,0.7295964,None,None,0.020321608,0.072100595,0.00027135352,1.0
4790000,0.010237035,None,10701.0,0.6846625,None,None,0.014521517,0.06575139,0.00027128868,1.0
4800000,0.015108994,None,10729.0,0.65610623,None,None,0.016022494,0.06722985,0.00027123117,1.0
4810000,0.013738722,None,10755.0,0.6928738,None,None,0.01980574,0.06855093,0.00027117372,1.0
4820000,0.014016899,None,10779.0,0.70063156,None,None,0.017622326,0.06969749,0.00027110946,1.0
4830000,0.014799838,None,10812.0,0.69447863,None,None,0.019128557,0.06919864,0.00027105116,1.0
4840000,0.012095884,None,10843.0,0.722513,None,None,0.019294757,0.06827415,0.0002709937,1.0
4850000,0.01166186,None,10873.0,0.7182927,None,None,0.018876007,0.06252716,0.00027093003,1.0
4860000,0.010616814,None,10903.0,0.7218801,None,None,0.01914488,0.06538699,0.00027086615,1.0
4870000,0.013338861,None,10930.0,0.6948255,None,None,0.016307712,0.07430577,0.00027080858,1.0
4880000,0.015986217,None,10959.0,0.66471416,None,None,0.0141811995,0.06847859,0.00027075116,1.0
4890000,0.015223716,None,10990.0,0.6604656,None,None,0.016443655,0.06935768,0.00027068652,1.0
4900000,0.015284443,None,11019.0,0.69821787,None,None,0.02027556,0.06757498,0.00027062887,1.0
4910000,0.016826339,None,11043.0,0.70948076,None,None,0.017708391,0.065363504,0.00027057173,1.0
4920000,0.017208375,None,11068.0,0.7020945,None,None,0.018304422,0.07041477,0.0002705078,1.0
4930000,0.01622425,None,11097.0,0.7185115,None,None,0.019080557,0.06680313,0.0002704504,1.0
4940000,0.016054738,None,11126.0,0.6998313,None,None,0.016822336,0.07618925,0.00027039318,1.0
4950000,0.01766339,None,11151.0,0.6875737,None,None,0.017665904,0.066169344,0.00027032953,1.0
4960000,0.014181879,None,11185.0,0.70181775,None,None,0.019263094,0.07157427,0.00027026603,1.0
4970000,0.013324167,144739.0,11210.0,0.69172454,1031.7000121176243,1031.7000121176243,0.017650161,0.06904431,0.00027020794,1.0
4980000,0.01928802,None,11239.0,0.6494971,None,None,0.019096546,0.06673089,0.000270151,1.0
4990000,0.016665302,None,11266.0,0.68739754,None,None,0.018893097,0.074458554,0.00027008733,1.0
5000000,0.014791225,None,11290.0,0.68813235,None,None,0.016877687,0.0688697,0.0002700301,1.0
5010000,0.015092568,None,11315.0,0.6698679,None,None,0.016797278,0.068795435,0.00026997266,1.0
5020000,0.013293227,None,11341.0,0.67224646,None,None,0.01714228,0.06426034,0.00026990843,1.0
5030000,0.013865854,None,11369.0,0.68819416,None,None,0.0171358,0.07321273,0.00026985045,1.0
5040000,0.011019588,None,11398.0,0.6816251,None,None,0.017893923,0.07552715,0.00026979318,1.0
5050000,0.009359402,None,11428.0,0.67745113,None,None,0.018321414,0.06862207,0.0002697294,1.0
5060000,0.0126001965,None,11463.0,0.72635025,None,None,0.02040347,0.06998584,0.00026966605,1.0
5070000,0.011583337,None,11488.0,0.7178112,None,None,0.019603036,0.066208236,0.00026960904,1.0
5080000,0.008916291,None,11515.0,0.6930668,None,None,0.015639162,0.075067505,0.00026955132,1.0
5090000,0.005925652,None,11548.0,0.74051267,None,None,0.02552415,0.06892252,0.0002694873,1.0
5100000,0.005780888,None,11576.0,0.75899136,None,None,0.020861449,0.070699126,0.0002694301,1.0
5110000,0.0056938548,None,11604.0,0.7204417,None,None,0.017193148,0.06643982,0.0002693731,1.0
5120000,0.0065474543,None,11629.0,0.7272787,None,None,0.018169275,0.0692095,0.00026930927,1.0
5130000,0.006317924,None,11654.0,0.73708874,None,None,0.021450372,0.06431298,0.00026925097,1.0
5140000,0.0077379113,None,11680.0,0.70939404,None,None,0.015909934,0.06927262,0.00026919344,1.0
5150000,0.0077330405,None,11700.0,0.6740005,None,None,0.015876409,0.07475622,0.00026912894,1.0
5160000,0.00694302,None,11733.0,0.6840964,None,None,0.018172089,0.07658022,0.00026907126,1.0
5170000,0.00709557,None,11762.0,0.7021733,None,None,0.01899958,0.06730875,0.0002690134,1.0
5180000,0.006971857,None,11797.0,0.6785307,None,None,0.015922677,0.067933336,0.00026894925,1.0
5190000,0.0079576215,None,11827.0,0.7092019,None,None,0.023852417,0.066911705,0.00026889125,1.0
5200000,0.007960494,None,11856.0,0.7189594,None,None,0.019498376,0.071223766,0.0002688337,1.0
5210000,0.0077058855,None,11883.0,0.7067312,None,None,0.01771692,0.07027825,0.00026877003,1.0
5220000,0.01116716,None,11916.0,0.71411455,None,None,0.01942659,0.07497857,0.00026870644,1.0
5230000,0.008739785,None,11941.0,0.7368204,None,None,0.020615567,0.075497165,0.00026864914,1.0
5240000,0.0102187265,None,11972.0,0.73235995,None,None,0.019312691,0.066772304,0.0002685915,1.0
5250000,0.011523417,None,12002.0,0.7295264,None,None,0.018920839,0.07170092,0.00026852792,1.0
5260000,0.0139104985,None,12023.0,0.70080674,None,None,0.016475536,0.06974344,0.0002684708,1.0
5270000,0.013572742,None,12050.0,0.6934092,None,None,0.016823282,0.07052125,0.00026841287,1.0
5280000,0.00886902,None,12073.0,0.7031616,None,None,0.016994428,0.069331735,0.00026834916,1.0
5290000,0.008495631,None,12100.0,0.68006384,None,None,0.014259185,0.0705436,0.0002682856,1.0
5300000,0.008855957,None,12130.0,0.68528867,None,None,0.019015465,0.06780809,0.0002682279,1.0
5310000,0.008646126,None,12159.0,0.70248187,None,None,0.01840441,0.065189876,0.00026817038,1.0
5320000,0.0076558776,None,12186.0,0.6817406,None,None,0.01640255,0.06339333,0.00026810658,1.0
5330000,0.0057911477,None,12222.0,0.71149874,None,None,0.024370626,0.07536413,0.00026804855,1.0
5340000,0.0065009966,None,12245.0,0.7218315,None,None,0.019006968,0.06737471,0.00026799104,1.0
