Steps,Policy/Entropy,Environment/Episode Length,High Score,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
170000,0.030601436,3285.75,199.0,0.424074,16.15000011585653,16.15000011585653,0.024817823,0.074211314,0.00029901214,1.0
180000,0.029198527,1283.5,220.0,0.43244722,5.000000081956387,5.000000081956387,0.018285029,0.07114751,0.00029894843,1.0
190000,0.02353334,1121.0,246.0,0.46959603,5.6000000685453415,5.6000000685453415,0.01733652,0.06913492,0.0002988909,1.0
200000,0.024052788,7499.0,264.0,0.50813466,36.700000271201134,36.700000271201134,0.014915454,0.06972629,0.00029883388,1.0
210000,0.020339753,4075.0,290.0,0.49243164,19.900000132620335,19.900000132620335,0.015155931,0.06698094,0.00029877087,1.0
220000,0.017424915,859.0,317.0,0.49563482,3.1000000163912773,3.1000000163912773,0.015121454,0.06747575,0.0002987077,1.0
230000,0.020530833,2897.6666666666665,333.0,0.50354785,13.366666736702124,13.366666736702124,0.016963037,0.06894761,0.0002986502,1.0
240000,0.019697623,6148.5,351.0,0.49302298,30.650000166147947,30.650000166147947,0.014739168,0.0675144,0.0002985915,1.0
250000,0.017177384,11144.0,371.0,0.46467376,59.50000034272671,59.50000034272671,0.01073851,0.06145974,0.00029852864,1.0
260000,0.018734274,None,389.0,0.49694484,None,None,0.014390893,0.07448404,0.00029846537,1.0
270000,0.018826652,None,412.0,0.5331508,None,None,0.015560683,0.070567235,0.00029840835,1.0
280000,0.01877988,8516.0,430.0,0.5370168,42.30000030994415,42.30000030994415,0.017142769,0.070610456,0.00029835143,1.0
290000,0.02039561,None,454.0,0.51057285,None,None,0.010417779,0.07222883,0.0002982879,1.0
300000,0.02055419,7086.0,473.0,0.49371463,36.260000211000445,36.260000211000445,0.023105789,0.0693073,0.00029823094,1.0
310000,0.018432263,None,None,0.48002985,None,None,0.01547468,0.06664477,0.00029817355,1.0
320000,0.015789516,12173.0,None,0.45618045,56.70000035315752,56.70000035315752,0.01307212,0.06477857,0.00029810955,1.0
330000,0.013859703,None,None,0.5167033,None,None,0.016729945,0.06581963,0.000298046,1.0
340000,0.014121034,12891.0,None,0.54922706,67.90000042319298,67.90000042319298,0.017425448,0.067677826,0.0002979892,1.0
350000,0.014017737,2847.0,None,0.56761324,17.500000089406967,17.500000089406967,0.017262524,0.06850109,0.00029793152,1.0
360000,0.010977483,None,None,0.52167606,None,None,0.01083548,0.06786631,0.00029786825,1.0
370000,0.012850946,None,None,0.533101,None,None,0.013776973,0.064851224,0.00029781015,1.0
380000,0.014248521,None,None,0.52213514,None,None,0.012959647,0.06503859,0.00029775113,1.0
390000,0.012074549,5092.5,None,0.5513539,23.450000140815973,23.450000140815973,0.018785758,0.07542224,0.00029768673,1.0
400000,0.013383978,None,None,0.55717546,None,None,0.015312473,0.06420864,0.00029762913,1.0
410000,0.011315103,None,None,0.5357919,None,None,0.013321815,0.06743827,0.00029757174,1.0
420000,0.010091213,None,None,0.5314327,None,None,0.015476882,0.070864744,0.00029750806,1.0
430000,0.0125897275,None,None,0.5456746,None,None,0.013051632,0.068892166,0.00029745023,1.0
440000,0.009777999,None,502.0,0.5578661,None,None,0.015560573,0.06478693,0.00029739164,1.0
450000,0.013699208,None,530.0,0.58815163,None,None,0.016105397,0.06861981,0.0002973279,1.0
460000,0.011023551,15346.0,543.0,0.54467046,80.86666710674763,80.86666710674763,0.01859628,0.07091608,0.00029727074,1.0
470000,0.011803382,None,None,0.57055193,None,None,0.016583372,0.06760516,0.00029721385,1.0
480000,0.012856488,None,566.0,0.56313586,None,None,0.013946181,0.066903844,0.0002971492,1.0
490000,0.011588458,None,591.0,0.6153258,None,None,0.016276801,0.0720896,0.00029708544,1.0
500000,0.011321423,None,611.0,0.5377501,None,None,0.012059392,0.06971918,0.00029702747,1.0
510000,0.010917955,17553.0,633.0,0.5208037,102.50000039488077,102.50000039488077,0.015538645,0.066348195,0.00029697007,1.0
520000,0.009897626,None,655.0,0.5696429,None,None,0.016839948,0.06964778,0.0002969067,1.0
530000,0.011428677,None,676.0,0.5744311,None,None,0.01697728,0.06963283,0.00029684935,1.0
540000,0.010567017,None,701.0,0.5799275,None,None,0.014764115,0.06893058,0.00029679164,1.0
550000,0.011471174,None,724.0,0.5889812,None,None,0.015159113,0.070120916,0.00029672746,1.0
560000,0.012178017,None,743.0,0.60345656,None,None,0.017812382,0.06696629,0.00029666975,1.0
570000,0.009716871,None,766.0,0.62556374,None,None,0.016618548,0.07230215,0.00029661163,1.0
580000,0.009095241,None,793.0,0.6040674,None,None,0.014046378,0.06928962,0.0002965472,1.0
590000,0.010515021,None,812.0,0.57136494,None,None,0.014641445,0.068710715,0.00029648957,1.0
600000,0.009653518,None,831.0,0.5719265,None,None,0.015184534,0.064735845,0.00029643252,1.0
610000,0.011110491,None,853.0,0.55951935,None,None,0.011693971,0.06857816,0.0002963684,1.0
620000,0.010164691,None,873.0,0.5274086,None,None,0.014123403,0.07146883,0.0002963106,1.0
630000,0.008716522,20048.0,895.0,0.567553,112.10000050067902,112.10000050067902,0.017288985,0.06925337,0.00029625383,1.0
640000,0.010257385,None,920.0,0.564252,None,None,0.016362468,0.07384374,0.00029618997,1.0
650000,0.010157503,None,943.0,0.5472133,None,None,0.013350639,0.06596227,0.000296126,1.0
660000,0.010317481,None,962.0,0.5367194,None,None,0.013105668,0.07494999,0.000296069,1.0
670000,0.008665049,None,990.0,0.54619795,None,None,0.014173156,0.06847563,0.00029601195,1.0
680000,0.00842129,None,1013.0,0.51948446,None,None,0.013370449,0.0687785,0.00029594844,1.0
690000,0.0093423445,None,1028.0,0.5376635,None,None,0.015297893,0.06836215,0.00029589052,1.0
700000,0.010630174,None,1051.0,0.5430032,None,None,0.013937546,0.062476575,0.0002958334,1.0
710000,0.0081136,None,1073.0,0.5465439,None,None,0.01278164,0.062328506,0.0002957697,1.0
720000,0.010708056,None,1095.0,0.587271,None,None,0.016364567,0.07181551,0.0002957063,1.0
730000,0.008169428,None,1119.0,0.5880597,None,None,0.012670998,0.07047088,0.00029564925,1.0
740000,0.007998607,None,1140.0,0.5804781,None,None,0.01577368,0.071243785,0.00029559218,1.0
750000,0.006304452,None,1156.0,0.56283104,None,None,0.014362668,0.073024504,0.0002955285,1.0
760000,0.0061800447,None,1176.0,0.5239701,None,None,0.011428351,0.063919805,0.00029547137,1.0
770000,0.007888407,33333.0,1202.0,0.5075154,179.70000095292926,179.70000095292926,0.014442471,0.07456626,0.00029541372,1.0
780000,0.00670219,None,1222.0,0.5060746,None,None,0.014607757,0.06280546,0.00029535082,1.0
790000,0.0074853455,None,1245.0,0.5780464,None,None,0.016799234,0.071418196,0.00029528717,1.0
800000,0.0071685207,None,1264.0,0.6000365,None,None,0.01506145,0.07375292,0.00029523007,1.0
810000,0.0075770165,None,1286.0,0.59509075,None,None,0.0144833075,0.064947285,0.00029517265,1.0
820000,0.0074681146,None,1302.0,0.58342963,None,None,0.01703218,0.07490601,0.00029510882,1.0
830000,0.007040716,None,1321.0,0.56627476,None,None,0.012735045,0.069084674,0.00029505056,1.0
840000,0.007873635,None,1341.0,0.579955,None,None,0.014385101,0.0659465,0.0002949933,1.0
850000,0.00873971,None,1368.0,0.522229,None,None,0.012561436,0.07259083,0.00029492966,1.0
860000,0.00779503,None,1395.0,0.5464522,None,None,0.014327032,0.068029396,0.00029486621,1.0
870000,0.009831521,39960.0,1414.0,0.5585361,225.0000009983778,225.0000009983778,0.019267308,0.06303095,0.0002948091,1.0
880000,0.007782929,None,1433.0,0.5970587,None,None,0.017394057,0.07043598,0.000294752,1.0
890000,0.009437791,None,1453.0,0.57960063,None,None,0.013817007,0.06746063,0.00029468807,1.0
900000,0.0075478675,None,1480.0,0.5555405,None,None,0.013749485,0.07135409,0.00029463085,1.0
910000,0.008701525,None,1503.0,0.52050126,None,None,0.01277121,0.06765128,0.00029457384,1.0
920000,0.0073330775,None,1530.0,0.5364952,None,None,0.014662718,0.06709299,0.00029450963,1.0
930000,0.008725064,None,1551.0,0.5646602,None,None,0.014521775,0.067645855,0.00029444598,1.0
940000,0.008033047,None,1571.0,0.5350531,None,None,0.01245467,0.07046891,0.00029438885,1.0
950000,0.0074649015,None,1598.0,0.5370411,None,None,0.01405371,0.06423193,0.0002943312,1.0
960000,0.007423773,None,1622.0,0.57999146,None,None,0.015088697,0.07197914,0.0002942678,1.0
970000,0.007377019,None,1642.0,0.5885744,None,None,0.014039012,0.07311355,0.00029421056,1.0
980000,0.0057450873,None,1664.0,0.57988167,None,None,0.013883309,0.06435999,0.0002941525,1.0
990000,0.0068340967,None,1680.0,0.5704928,None,None,0.014561743,0.07125858,0.00029408847,1.0
1000000,0.008204792,44880.0,1704.0,0.5222932,248.40000120550394,248.40000120550394,0.013343813,0.073373765,0.0002940306,1.0
1010000,0.00705004,None,1723.0,0.53383595,None,None,0.015353298,0.0691354,0.00029397215,1.0
1020000,0.009495678,None,1747.0,0.5376496,None,None,0.01547158,0.07129271,0.00029390826,1.0
1030000,0.007302474,None,1764.0,0.531028,None,None,0.013372122,0.0686531,0.00029385087,1.0
1040000,0.0066634696,None,1789.0,0.5393349,None,None,0.015324746,0.076429725,0.00029379307,1.0
1050000,0.007333546,None,1809.0,0.5481635,None,None,0.016197825,0.07700771,0.00029372942,1.0
1060000,0.008860694,None,1832.0,0.55548596,None,None,0.014994815,0.071708925,0.00029367174,1.0
1070000,0.008629254,None,1852.0,0.56432605,None,None,0.01447922,0.068920895,0.00029361452,1.0
1080000,0.0044217105,None,1872.0,0.5448735,None,None,0.01378498,0.06673801,0.00029355116,1.0
1090000,0.006971906,None,1893.0,0.5956105,None,None,0.018555332,0.06316016,0.00029348757,1.0
1100000,0.007575578,None,1917.0,0.60953015,None,None,0.014276928,0.0645866,0.00029343035,1.0
1110000,0.0065899007,None,1941.0,0.5838084,None,None,0.013639052,0.06499682,0.00029337272,1.0
1120000,0.0044143395,None,1965.0,0.59140867,None,None,0.016558811,0.072910435,0.00029330925,1.0
1130000,0.005618509,None,1985.0,0.5687297,None,None,0.0143957045,0.06733184,0.00029325183,1.0
1140000,0.007728694,None,2010.0,0.56830937,None,None,0.014731293,0.068170846,0.0002931944,1.0
1150000,0.004564096,None,2030.0,0.52581584,None,None,0.012210143,0.062215082,0.00029313104,1.0
1160000,0.0062052435,77285.0,2051.0,0.51670825,435.00000221282244,435.00000221282244,0.01602848,0.0732266,0.00029306774,1.0
1170000,0.004056736,None,2067.0,0.5755435,None,None,0.017889738,0.07045233,0.00029301044,1.0
1180000,0.005398577,34570.0,2086.0,0.5953553,202.90000104159117,202.90000104159117,0.015120233,0.071998455,0.0002929531,1.0
1190000,0.006496987,None,2109.0,0.6174651,None,None,0.019332921,0.065482385,0.00029289,1.0
1200000,0.007474159,None,2127.0,0.5750772,None,None,0.01366799,0.063779905,0.00029282665,1.0
1210000,0.0075782277,None,2152.0,0.55500096,None,None,0.013065502,0.071841,0.00029276958,1.0
1220000,0.007913453,None,2171.0,0.578931,None,None,0.015466082,0.06564443,0.0002927123,1.0
1230000,0.008304835,None,2198.0,0.5603529,None,None,0.014030923,0.07382505,0.00029264862,1.0
1240000,0.006477885,None,2224.0,0.55860746,None,None,0.014105197,0.06871631,0.00029259102,1.0
1250000,0.0077020354,None,2247.0,0.5547324,None,None,0.014450751,0.063888535,0.000292534,1.0
1260000,0.007563897,None,2269.0,0.55127347,None,None,0.014517483,0.07110287,0.00029247045,1.0
1270000,0.007972793,None,2290.0,0.55854887,None,None,0.015645675,0.066835865,0.00029240624,1.0
1280000,0.0077521466,None,2313.0,0.5573158,None,None,0.01337645,0.07007986,0.00029234902,1.0
1290000,0.006938572,None,2336.0,0.5270286,None,None,0.014141682,0.06966959,0.00029229125,1.0
1300000,0.006764749,None,2362.0,0.5471547,None,None,0.014512831,0.071300656,0.00029222714,1.0
1310000,0.00615238,None,2379.0,0.5318597,None,None,0.015039017,0.06769384,0.0002921698,1.0
1320000,0.005276267,None,2402.0,0.5501494,None,None,0.014441812,0.0649279,0.0002921124,1.0
1330000,0.0051771337,None,2423.0,0.563354,None,None,0.01573806,0.06643967,0.0002920484,1.0
1340000,0.004616997,None,2447.0,0.60672605,None,None,0.016673,0.064134374,0.00029199113,1.0
1350000,0.005416773,None,2472.0,0.59287333,None,None,0.016603213,0.06353652,0.00029193377,1.0
1360000,0.0053410186,None,2494.0,0.58400726,None,None,0.012511218,0.06670997,0.00029186992,1.0
1370000,0.0067039016,None,2515.0,0.5458354,None,None,0.012503227,0.067107305,0.000291806,1.0
1380000,0.0066153184,None,2534.0,0.5481143,None,None,0.013853387,0.071380444,0.00029174855,1.0
1390000,0.0061934413,None,2552.0,0.5426666,None,None,0.014262259,0.0715938,0.00029169113,1.0
1400000,0.006793801,None,2572.0,0.5261027,None,None,0.012490794,0.07019194,0.00029162754,1.0
1410000,0.007855486,81964.5,2579.0,0.5291093,463.7000024281442,463.7000024281442,0.016819557,0.069333866,0.00029157018,1.0
1420000,0.0076810936,None,None,0.49526727,None,None,0.011309707,0.067366645,0.00029151296,1.0
1430000,0.0068346914,None,2593.0,0.50716656,None,None,0.015428598,0.06554288,0.00029144945,1.0
1440000,0.0068058553,None,2622.0,0.5366949,None,None,0.014671599,0.06664806,0.00029138583,1.0
1450000,0.008278219,None,2645.0,0.5988326,None,None,0.01793324,0.07499099,0.00029132847,1.0
1460000,0.00974692,None,2668.0,0.6043597,None,None,0.015276265,0.067627,0.0002912709,1.0
1470000,0.00869229,None,2684.0,0.60650927,None,None,0.016644606,0.069214754,0.0002912075,1.0
1480000,0.0105898855,None,2704.0,0.629843,None,None,0.016803991,0.069233224,0.00029114983,1.0
1490000,0.011272997,None,2722.0,0.5957733,None,None,0.014992374,0.06811592,0.00029109238,1.0
1500000,0.0117595075,None,2742.0,0.57123065,None,None,0.013502365,0.06959307,0.00029102873,1.0
1510000,0.009290287,None,2766.0,0.56681365,None,None,0.016601793,0.07145161,0.00029097154,1.0
1520000,0.009893733,None,2786.0,0.5518315,None,None,0.013032705,0.07077918,0.00029091453,1.0
1530000,0.010088114,None,2806.0,0.5673561,None,None,0.01614557,0.06880198,0.00029085117,1.0
1540000,0.009419708,None,2829.0,0.53582674,None,None,0.012599647,0.07230885,0.0002907878,1.0
1550000,0.009991153,64000.0,2853.0,0.58284813,357.6000020802021,357.6000020802021,0.018023076,0.07182712,0.0002907306,1.0
1560000,0.007342886,None,2876.0,0.5955995,None,None,0.016721858,0.06608652,0.00029067328,1.0
1570000,0.010541949,None,2905.0,0.6006192,None,None,0.0165472,0.06914112,0.0002906094,1.0
1580000,0.008108518,None,2926.0,0.5727129,None,None,0.012735322,0.06597276,0.00029054572,1.0
1590000,0.007725076,None,2945.0,0.5435937,None,None,0.012956244,0.06544489,0.00029048818,1.0
1600000,0.008379693,None,2968.0,0.5466313,None,None,0.013651803,0.070833154,0.00029043108,1.0
1610000,0.008434309,None,2987.0,0.55680096,None,None,0.014896947,0.06540414,0.00029036694,1.0
1620000,0.006671713,None,3009.0,0.5615393,None,None,0.016336352,0.07782901,0.00029030954,1.0
1630000,0.00549363,None,3031.0,0.5571297,None,None,0.01403413,0.06434354,0.0002902525,1.0
1640000,0.00922015,None,3049.0,0.53778976,None,None,0.013807359,0.07170947,0.00029018917,1.0
1650000,0.009386671,None,3064.0,0.54741997,None,None,0.013066051,0.06665006,0.00029012578,1.0
1660000,0.010267287,None,3079.0,0.5296199,None,None,0.01352432,0.068165846,0.00029006874,1.0
1670000,0.0124312965,None,3103.0,0.5731665,None,None,0.01601021,0.06352688,0.00029001173,1.0
1680000,0.010074987,None,3126.0,0.55160487,None,None,0.013316008,0.06645791,0.00028994825,1.0
1690000,0.008269836,None,3152.0,0.5777876,None,None,0.016831845,0.062781274,0.00028989097,1.0
1700000,0.009237603,None,3176.0,0.53685445,None,None,0.011548212,0.07432449,0.00028983277,1.0
1710000,0.008770387,None,3204.0,0.54988706,None,None,0.013942769,0.06731704,0.00028976868,1.0
1720000,0.010735759,None,3230.0,0.60174376,None,None,0.016806291,0.06440527,0.0002897113,1.0
1730000,0.010725892,None,3251.0,0.58705276,None,None,0.014190957,0.066189334,0.00028965424,1.0
1740000,0.010919533,15455.0,3271.0,0.54532045,85.5000005364418,85.5000005364418,0.014630118,0.066279724,0.00028959103,1.0
1750000,0.01779259,None,3294.0,0.5614359,None,None,0.01641423,0.06669526,0.0002895277,1.0
1760000,0.010885843,126484.0,3296.0,0.52868533,705.9000036939979,705.9000036939979,0.015611342,0.066449404,0.00028947007,1.0
1770000,0.007938726,None,None,0.5063276,None,None,0.012406106,0.07067068,0.00028941254,1.0
1780000,0.005706501,None,None,0.5230862,None,None,0.013971207,0.065195166,0.00028934903,1.0
1790000,0.0071246703,None,None,0.533412,None,None,0.0152143845,0.072885886,0.0002892916,1.0
1800000,0.007039149,None,None,0.5193691,None,None,0.012616876,0.05762998,0.00028923457,1.0
1810000,0.0061246273,None,None,0.5594398,None,None,0.015403783,0.061272036,0.00028917094,1.0
1820000,0.0053949044,None,3311.0,0.5692953,None,None,0.014773415,0.066689126,0.0002891075,1.0
1830000,0.0049995617,None,3333.0,0.5653461,None,None,0.014303833,0.06211011,0.0002890502,1.0
1840000,0.007350087,None,3362.0,0.6042266,None,None,0.016710885,0.06682661,0.0002889925,1.0
1850000,0.0069187717,None,3378.0,0.580333,None,None,0.013246797,0.068874836,0.0002889286,1.0
1860000,0.006207234,None,3400.0,0.56195635,None,None,0.012259296,0.069243945,0.00028887077,1.0
1870000,0.0042296005,None,3423.0,0.57744676,None,None,0.017035794,0.067007504,0.00028881335,1.0
1880000,0.0058433465,None,3448.0,0.5532567,None,None,0.012677839,0.0661689,0.00028875,1.0
1890000,0.0054593314,None,3470.0,0.55583864,None,None,0.013463104,0.06198771,0.0002886857,1.0
1900000,0.005454246,None,3490.0,0.55050844,None,None,0.013413871,0.06346691,0.00028862807,1.0
1910000,0.0113617815,None,3511.0,0.56021726,None,None,0.015281098,0.065440215,0.00028857106,1.0
1920000,0.010146122,14957.0,3532.0,0.5604384,85.00000037997961,85.00000037997961,0.015157412,0.06781786,0.00028850712,1.0
1930000,0.0061350036,None,3555.0,0.5912186,None,None,0.01737345,0.061968777,0.0002884498,1.0
1940000,0.0059553026,None,3580.0,0.5437264,None,None,0.012300839,0.06858841,0.0002883925,1.0
1950000,0.0067143594,None,3602.0,0.56018746,None,None,0.01681926,0.06836438,0.00028832845,1.0
1960000,0.0065683075,None,3625.0,0.57430446,None,None,0.01471445,0.06403054,0.00028827105,1.0
1970000,0.005234748,None,3646.0,0.58113617,None,None,0.014484599,0.06883763,0.00028821366,1.0
1980000,0.005540079,None,3668.0,0.57980365,None,None,0.015708791,0.06922767,0.00028815027,1.0
1990000,0.0061383382,None,3691.0,0.5714115,None,None,0.014615044,0.06666974,0.0002880867,1.0
2000000,0.005865963,None,3717.0,0.56070316,None,None,0.015208935,0.06274977,0.00028802914,1.0
2010000,0.0055223713,None,3737.0,0.58503234,None,None,0.016305108,0.06876454,0.00028797187,1.0
2020000,0.005867551,None,3759.0,0.59593135,None,None,0.015174052,0.06990467,0.00028790836,1.0
2030000,0.0048612547,None,3780.0,0.6164915,None,None,0.016708486,0.06596082,0.00028785114,1.0
2040000,0.0051056133,None,3801.0,0.5638012,None,None,0.013038161,0.07085438,0.00028779352,1.0
2050000,0.0057377024,None,3820.0,0.5467683,None,None,0.014377981,0.068748705,0.00028772964,1.0
2060000,0.004839907,None,3842.0,0.5352179,None,None,0.012706522,0.065403104,0.000287672,1.0
2070000,0.0049374048,None,3865.0,0.523236,None,None,0.012409111,0.061981052,0.00028761412,1.0
2080000,0.0047382265,None,3885.0,0.5414272,None,None,0.012875022,0.06761248,0.00028755018,1.0
2090000,0.005142157,None,3906.0,0.55135626,None,None,0.015148287,0.07258649,0.00028748674,1.0
2100000,0.0056477753,None,3926.0,0.5738817,None,None,0.014656948,0.06986469,0.00028742972,1.0
2110000,0.0052932054,None,3950.0,0.5865181,None,None,0.015474548,0.06388958,0.00028737268,1.0
2120000,0.0046305303,None,3970.0,0.6118274,None,None,0.01776765,0.070775405,0.00028730935,1.0
2130000,0.005988856,None,3996.0,0.5662933,None,None,0.0131371645,0.07573801,0.00028724596,1.0
2140000,0.0049643004,None,4018.0,0.561841,None,None,0.016413633,0.07295105,0.00028718894,1.0
2150000,0.0057041836,None,4040.0,0.5448016,None,None,0.014280306,0.0667881,0.00028713184,1.0
2160000,0.005599438,None,4067.0,0.56277585,None,None,0.014562969,0.06607629,0.00028706793,1.0
2170000,0.0038032555,83891.0,4084.0,0.5489634,472.6000023782253,472.6000023782253,0.012772636,0.06403886,0.0002870104,1.0
2180000,0.0078077153,63389.0,4106.0,0.5170217,336.0000016987324,336.0000016987324,0.019089032,0.07544513,0.00028695358,1.0
2190000,0.007735603,None,4124.0,0.5462392,None,None,0.0156243965,0.061808355,0.00028689005,1.0
2200000,0.00754276,None,4146.0,0.5708667,None,None,0.016119737,0.064583085,0.00028682654,1.0
2210000,0.0073074996,None,4168.0,0.5703265,None,None,0.014602387,0.07340721,0.00028676912,1.0
2220000,0.0076345336,None,4186.0,0.5529199,None,None,0.013677018,0.06794661,0.00028671208,1.0
2230000,0.006538336,None,4209.0,0.5871082,None,None,0.016740683,0.07512297,0.00028664872,1.0
2240000,0.0067340783,None,4233.0,0.6043539,None,None,0.014968401,0.06645535,0.00028659153,1.0
2250000,0.0069641815,None,4256.0,0.59368855,None,None,0.017300554,0.06976311,0.00028653422,1.0
2260000,0.007132408,None,4277.0,0.55656844,None,None,0.013697806,0.07089986,0.0002864704,1.0
2270000,0.0057573006,None,4302.0,0.5631168,None,None,0.015487678,0.06580744,0.0002864068,1.0
2280000,0.006493013,None,4325.0,0.56788516,None,None,0.014687644,0.07214281,0.0002863495,1.0
2290000,0.005858917,None,4347.0,0.55885273,None,None,0.014279155,0.061014198,0.00028629237,1.0
2300000,0.004638528,None,4376.0,0.57310206,None,None,0.015480814,0.06477328,0.000286229,1.0
2310000,0.005374336,None,4405.0,0.59179306,None,None,0.01605253,0.0668345,0.0002861717,1.0
2320000,0.0055449493,None,4425.0,0.56392974,None,None,0.013850605,0.06478903,0.0002861143,1.0
2330000,0.0051509375,None,4445.0,0.5801631,None,None,0.0144413635,0.068385296,0.00028605064,1.0
2340000,0.005539295,None,4464.0,0.5732288,None,None,0.014566444,0.07139696,0.0002859865,1.0
2350000,0.0056278706,111824.0,4485.0,0.5730062,630.1000034958124,630.1000034958124,0.016326422,0.060121614,0.0002859293,1.0
2360000,0.0042780503,None,4500.0,0.5742031,None,None,0.016285317,0.0690944,0.00028587258,1.0
2370000,0.0029154224,None,4520.0,0.5613099,None,None,0.013385242,0.0716643,0.00028580922,1.0
2380000,0.008250458,None,4538.0,0.5450609,None,None,0.01328863,0.06503691,0.00028574586,1.0
2390000,0.0042554014,None,4557.0,0.5910511,None,None,0.016370095,0.07018702,0.00028568885,1.0
2400000,0.0054823584,None,4580.0,0.6023492,None,None,0.01625646,0.07261491,0.0002856318,1.0
2410000,0.0058841845,174526.0,4602.0,0.60269886,954.2000053077936,954.2000053077936,0.01706746,0.06659054,0.0002855682,1.0
2420000,0.00691656,None,4621.0,0.5705901,None,None,0.013165358,0.07287119,0.00028551064,1.0
2430000,0.0059408173,None,4645.0,0.5656244,None,None,0.01406802,0.069604374,0.00028545293,1.0
2440000,0.0057308376,None,4668.0,0.5527873,None,None,0.012067944,0.071759224,0.00028538867,1.0
2450000,0.0043742703,None,4688.0,0.544057,None,None,0.016371528,0.0678697,0.00028533116,1.0
2460000,0.0053251134,None,4710.0,0.52539784,None,None,0.012290658,0.07279731,0.00028527377,1.0
2470000,0.0075549586,None,4736.0,0.5520345,None,None,0.015041729,0.06980934,0.00028520948,1.0
2480000,0.006682939,None,4757.0,0.54128516,None,None,0.014192371,0.07012242,0.00028514606,1.0
2490000,0.0066352203,None,4782.0,0.53718984,None,None,0.014377998,0.06402575,0.00028508905,1.0
2500000,0.005851096,None,4808.0,0.543834,None,None,0.014564668,0.06757124,0.00028503197,1.0
2510000,0.0058946535,None,4829.0,0.5582739,None,None,0.015021952,0.07253945,0.00028496858,1.0
2520000,0.0057207164,None,4848.0,0.5576871,None,None,0.015274807,0.07008465,0.00028491096,1.0
2530000,0.0061243195,None,4865.0,0.54647595,None,None,0.013848509,0.06847831,0.00028485345,1.0
2540000,0.005957613,None,4884.0,0.56262404,None,None,0.01552241,0.071309574,0.00028479006,1.0
2550000,0.0061025685,None,4904.0,0.59263045,None,None,0.015962493,0.068519324,0.00028472635,1.0
2560000,0.0050628195,None,4927.0,0.6407197,None,None,0.017124621,0.07188346,0.00028466922,1.0
2570000,0.0057746363,None,4947.0,0.5886462,None,None,0.0141156195,0.06787391,0.00028461192,1.0
2580000,0.0075885407,None,4965.0,0.5317801,None,None,0.01169285,0.06975718,0.0002845481,1.0
2590000,0.0051620984,None,4986.0,0.54703003,None,None,0.016020859,0.07003545,0.00028449076,1.0
2600000,0.0059605613,None,5003.0,0.5431073,None,None,0.014021894,0.06210195,0.00028443374,1.0
2610000,0.0056770067,None,5024.0,0.5427511,None,None,0.014097857,0.06789796,0.00028437015,1.0
2620000,0.006593056,None,5042.0,0.53133225,None,None,0.014275801,0.06638922,0.00028430618,1.0
