Steps,Policy/Entropy,High Score,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
320000,0.0051016253,None,253.58823529411765,0.24241422,1.2102041393518448,1.2102041393518448,0.057744164,0.07335091,0.00029811152,1.0
330000,0.00517455,None,170.09615384615384,0.24900465,0.48703706774998595,0.48703706774998595,0.063855305,0.062145256,0.00029804886,1.0
340000,0.0045530493,None,202.6851851851852,0.25659811,0.7351852383602548,0.7351852383602548,0.0621244,0.06270223,0.0002979865,1.0
350000,0.0037231722,None,184.21153846153845,0.21382344,0.6096154206360762,0.6096154206360762,0.058780104,0.06783836,0.00029792995,1.0
360000,0.0037613127,None,179.7674418604651,0.25490808,0.625581436205742,0.625581436205742,0.05513087,0.073228285,0.0002978735,1.0
370000,0.0031543474,None,234.32608695652175,0.3062807,1.1152174438795317,1.1152174438795317,0.050102055,0.07024646,0.00029781114,1.0
380000,0.003293325,None,188.6829268292683,0.2936054,0.6390244339297457,0.6390244339297457,0.061602544,0.07095094,0.00029774857,1.0
390000,0.0034708378,None,233.04651162790697,0.32858416,0.909523857491357,0.909523857491357,0.054171104,0.07071215,0.0002976859,1.0
400000,0.0027838016,None,188.71428571428572,0.29934844,0.8480000466108322,0.8480000466108322,0.059394628,0.067027606,0.0002976295,1.0
410000,0.0032156303,None,186.4375,0.29277351,0.7333333836868405,0.7333333836868405,0.06403288,0.07601811,0.0002975734,1.0
420000,0.0061043995,None,371.219512195122,0.30072364,1.830952444956416,1.830952444956416,0.055541135,0.070880696,0.00029751114,1.0
430000,0.0065648295,None,213.32,0.28850073,0.7800000408291816,0.7800000408291816,0.059227746,0.07543677,0.0002974487,1.0
440000,0.0057738484,None,163.7450980392157,0.2635984,0.4725490579125928,0.4725490579125928,0.06290645,0.057802964,0.0002973863,1.0
450000,0.0033383495,None,190.38297872340425,0.26034454,0.7191489758960744,0.7191489758960744,0.058500804,0.06826299,0.0002973303,1.0
