Steps,Policy/Entropy,Environment/Episode Length,High Score,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
160000,0.020871209,3621.6,218.0,0.46657878,17.040000138431786,17.040000138431786,0.020551866,0.069486745,0.00029907006,1.0
170000,0.02340528,2662.8,None,0.43819445,11.400000077486037,11.400000077486037,0.026177611,0.06749059,0.00029901305,1.0
180000,0.01907181,None,231.0,0.48590928,None,None,0.015163359,0.06544544,0.0002989496,1.0
190000,0.019536931,1770.6666666666667,255.0,0.49478883,9.03333338101705,9.03333338101705,0.020262048,0.06720157,0.00029888572,1.0
200000,0.021317288,5523.0,272.0,0.5049664,26.775000212714076,26.775000212714076,0.025958074,0.07556561,0.00029882803,1.0
210000,0.0164674,3247.5,None,0.5275168,16.15000011958182,16.15000011958182,0.021379367,0.06524211,0.0002987706,1.0
220000,0.01704631,972.0,None,0.5442084,4.200000040233135,4.200000040233135,0.016875792,0.06883828,0.00029870702,1.0
230000,0.017150704,None,None,0.53081065,None,None,0.013367839,0.06653109,0.0002986495,1.0
240000,0.01526489,3492.0,None,0.5270184,20.35000018775463,20.35000018775463,0.020316074,0.06486764,0.00029859223,1.0
250000,0.013381146,None,None,0.51101416,None,None,0.014462245,0.066305295,0.0002985281,1.0
260000,0.01435154,None,None,0.5042715,None,None,0.015011113,0.06352313,0.0002984703,1.0
270000,0.013756327,4707.0,None,0.49307892,22.60000017285347,22.60000017285347,0.013829047,0.06801186,0.00029841327,1.0
280000,0.013783824,None,None,0.5112479,None,None,0.014960075,0.068293825,0.0002983494,1.0
290000,0.0149096595,None,284.0,0.5098332,None,None,0.015122369,0.06435882,0.0002982912,1.0
300000,0.013366196,None,306.0,0.55630326,None,None,0.01535551,0.06567686,0.00029823402,1.0
310000,0.014508612,8201.0,331.0,0.5721602,37.40000032633543,37.40000032633543,0.018862115,0.067287035,0.0002981703,1.0
320000,0.014647199,None,358.0,0.5882951,None,None,0.017702289,0.06284816,0.00029811214,1.0
330000,0.014227141,4529.166666666667,376.0,0.5753068,21.900000147521496,21.900000147521496,0.027372401,0.06432251,0.00029805457,1.0
340000,0.014251299,None,401.0,0.52571505,None,None,0.011984856,0.069658,0.00029799034,1.0
350000,0.012144955,None,420.0,0.55008453,None,None,0.01541999,0.068867646,0.00029792605,1.0
360000,0.01155644,None,443.0,0.555144,None,None,0.016901085,0.06976037,0.00029786842,1.0
370000,0.012611626,17549.0,461.0,0.5811698,94.20000056177378,94.20000056177378,0.017773049,0.065998815,0.00029781135,1.0
380000,0.014863106,None,486.0,0.5571873,None,None,0.014124861,0.07327454,0.00029774796,1.0
390000,0.012285545,None,507.0,0.54645354,None,None,0.0156067135,0.06855339,0.00029769083,1.0
400000,0.012052151,None,530.0,0.55371374,None,None,0.017635863,0.06538274,0.00029763297,1.0
410000,0.011824437,None,547.0,0.5476994,None,None,0.013168779,0.07078381,0.0002975693,1.0
420000,0.010811601,None,573.0,0.54716456,None,None,0.011557875,0.069248244,0.00029750555,1.0
430000,0.010748462,None,596.0,0.5441968,None,None,0.014204917,0.068634234,0.00029744842,1.0
440000,0.012230676,8942.0,619.0,0.54234517,47.300000354647636,47.300000354647636,0.020723363,0.07125027,0.00029739118,1.0
450000,0.008557665,None,645.0,0.55311763,None,None,0.014097303,0.071474396,0.0002973276,1.0
460000,0.010952043,None,663.0,0.5173342,None,None,0.01136717,0.07232849,0.0002972699,1.0
470000,0.012431094,None,684.0,0.5443881,None,None,0.016173434,0.068807386,0.00029721195,1.0
480000,0.01104307,22579.0,713.0,0.53118646,124.20000092685223,124.20000092685223,0.018842017,0.06901956,0.00029714752,1.0
490000,0.01529721,None,730.0,0.53486663,None,None,0.015020346,0.072179876,0.00029709045,1.0
500000,0.010846601,None,749.0,0.5314289,None,None,0.012238087,0.06703411,0.00029703317,1.0
510000,0.011600779,None,776.0,0.5255699,None,None,0.012627807,0.06704715,0.00029696943,1.0
520000,0.012241324,None,796.0,0.588777,None,None,0.01630128,0.07466396,0.00029690587,1.0
530000,0.0113488035,14199.333333333334,821.0,0.5496923,78.00000055631001,78.00000055631001,0.023601344,0.066663586,0.00029684821,1.0
540000,0.011649241,None,842.0,0.5311512,None,None,0.01915,0.06360118,0.0002967904,1.0
550000,0.010866576,None,868.0,0.5463542,None,None,0.013504947,0.066788755,0.00029672598,1.0
560000,0.016402882,10021.0,899.0,0.61334664,53.10000044107437,53.10000044107437,0.02105281,0.06316999,0.00029666864,1.0
570000,0.014291449,None,935.0,0.70535463,None,None,0.020885566,0.07414876,0.0002966117,1.0
580000,0.017219935,25101.0,975.0,0.7564783,141.7000011727214,141.7000011727214,0.026567299,0.06693615,0.00029654847,1.0
590000,0.01866942,34884.0,985.0,0.79554904,208.30000162869692,208.30000162869692,0.02139233,0.06810161,0.00029648544,1.0
600000,0.016716613,None,1021.0,0.8580354,None,None,0.024217129,0.060213573,0.0002964285,1.0
610000,0.017860804,None,1052.0,0.8591623,None,None,0.019771362,0.070457414,0.0002963715,1.0
620000,0.015483816,None,1094.0,0.87201625,None,None,0.021623768,0.06421435,0.00029630814,1.0
630000,0.013712498,None,1124.0,0.86092454,None,None,0.020214316,0.069854915,0.0002962511,1.0
640000,0.015776282,8892.0,1162.0,0.8266081,73.30000129342079,73.30000129342079,0.02372611,0.070303634,0.00029619387,1.0
650000,0.016753681,None,1191.0,0.8311068,None,None,0.02186331,0.06986,0.00029613037,1.0
660000,0.016103765,None,1227.0,0.79835874,None,None,0.02047057,0.06555415,0.00029606698,1.0
670000,0.017615627,None,1267.0,0.8533643,None,None,0.021876134,0.07242799,0.00029600997,1.0
680000,0.014070199,None,1302.0,0.888569,None,None,0.02196776,0.0653751,0.0002959528,1.0
690000,0.016586844,None,1334.0,0.87343913,None,None,0.019941935,0.06392787,0.00029588904,1.0
700000,0.014622119,None,1366.0,0.8718743,None,None,0.017280987,0.0654812,0.00029582545,1.0
710000,0.015773088,None,1400.0,0.8211073,None,None,0.020576438,0.06862841,0.00029576806,1.0
720000,0.0148735,None,1438.0,0.8475741,None,None,0.022809291,0.06953614,0.00029571066,1.0
730000,0.016466577,None,1475.0,0.8752737,None,None,0.023209203,0.065933175,0.00029564727,1.0
740000,0.015418584,None,1510.0,0.8936166,None,None,0.01854625,0.075737104,0.00029558988,1.0
750000,0.013599358,None,1542.0,0.8749722,None,None,0.019051513,0.06804957,0.00029553255,1.0
760000,0.017723532,None,1580.0,0.86315715,None,None,0.02150913,0.06648803,0.0002954691,1.0
